row_id,user_tab_positive_support,user_tab_negative_support
63827,31.0,97.0
63828,31.0,97.0
63829,31.0,97.0
63830,31.0,97.0
63831,31.0,97.0
63832,22.0,50.0
63833,22.0,50.0
63834,1.0,3.0
63835,9.0,17.0
63836,0.0,23.0
63837,9.0,17.0
63838,9.0,17.0
63839,9.0,17.0
63840,9.0,17.0
63841,21.0,38.0
63842,5.0,102.0
63843,5.0,102.0
63844,5.0,102.0
63845,5.0,102.0
63846,5.0,102.0
63847,5.0,102.0
63848,5.0,102.0
63849,5.0,102.0
63850,5.0,102.0
63851,5.0,102.0
63852,5.0,102.0
63853,1.0,40.0
63854,5.0,102.0
63855,5.0,102.0
63856,5.0,102.0
63857,5.0,102.0
63858,5.0,102.0
63859,5.0,102.0
63860,5.0,102.0
63861,5.0,102.0
63862,9.0,26.0
63863,45.0,20.0
63864,45.0,20.0
63865,45.0,20.0
63866,45.0,20.0
63867,45.0,20.0
63868,45.0,20.0
63869,45.0,20.0
63870,45.0,20.0
63871,45.0,20.0
63872,45.0,20.0
63873,45.0,20.0
63874,45.0,20.0
63875,45.0,20.0
63876,45.0,20.0
63877,15.0,5.0
63878,15.0,5.0
63879,0.0,3.0
63880,16.0,29.0
63881,16.0,29.0
63882,9.0,39.0
63883,9.0,39.0
63884,9.0,39.0
63885,9.0,39.0
63886,9.0,39.0
63887,9.0,39.0
63888,9.0,39.0
63889,9.0,39.0
63890,9.0,39.0
63891,9.0,39.0
63892,9.0,39.0
63893,9.0,39.0
63894,9.0,39.0
63895,9.0,39.0
63896,4.0,6.0
63897,4.0,6.0
63898,4.0,6.0
63899,10.0,34.0
63900,10.0,34.0
63901,10.0,34.0
63902,0.0,2.0
63903,0.0,2.0
63904,10.0,34.0
63905,10.0,34.0
63906,10.0,34.0
63907,10.0,34.0
63908,10.0,34.0
63909,10.0,34.0
63910,10.0,34.0
63911,0.0,2.0
63912,0.0,2.0
63913,17.0,15.0
63914,17.0,15.0
63915,17.0,102.0
63916,17.0,102.0
63917,17.0,102.0
63918,0.0,2.0
63919,32.0,28.0
63920,8.0,8.0
63921,25.0,113.0
63922,25.0,113.0
63923,25.0,113.0
63924,3.0,35.0
63925,3.0,35.0
63926,3.0,35.0
63927,15.0,33.0
63928,3.0,35.0
63929,33.0,88.0
63930,33.0,88.0
63931,33.0,88.0
63932,33.0,88.0
63933,33.0,88.0
63934,33.0,88.0
63935,0.0,0.0
63936,4.0,7.0
63937,4.0,7.0
63938,0.0,0.0
63939,15.0,27.0
63940,33.0,18.0
63941,33.0,18.0
63942,0.0,0.0
63943,10.0,56.0
63944,10.0,56.0
63945,10.0,56.0
63946,1.0,9.0
63947,1.0,9.0
63948,1.0,3.0
63949,8.0,11.0
63950,8.0,11.0
63951,7.0,16.0
63952,0.0,0.0
63953,7.0,6.0
63954,0.0,0.0
63955,0.0,0.0
63956,0.0,0.0
63957,5.0,3.0
63958,17.0,3.0
63959,17.0,3.0
63960,43.0,36.0
63961,43.0,36.0
63962,43.0,36.0
63963,0.0,11.0
63964,0.0,11.0
63965,10.0,16.0
63966,0.0,0.0
63967,0.0,0.0
63968,10.0,16.0
63969,0.0,40.0
63970,0.0,3.0
63971,5.0,8.0
63972,5.0,8.0
63973,65.0,18.0
63974,65.0,18.0
63975,65.0,18.0
63976,0.0,4.0
63977,0.0,4.0
63978,0.0,2.0
63979,1.0,4.0
63980,0.0,4.0
63981,0.0,4.0
63982,9.0,16.0
63983,27.0,22.0
63984,13.0,7.0
63985,13.0,7.0
63986,13.0,20.0
63987,73.0,98.0
63988,0.0,17.0
63989,0.0,17.0
63990,73.0,98.0
63991,73.0,98.0
63992,73.0,98.0
63993,0.0,17.0
63994,0.0,17.0
63995,0.0,17.0
63996,0.0,17.0
63997,73.0,98.0
63998,3.0,1.0
63999,3.0,1.0
64000,0.0,0.0
64001,6.0,8.0
64002,6.0,8.0
64003,6.0,8.0
64004,21.0,75.0
64005,21.0,75.0
64006,14.0,5.0
64007,0.0,38.0
64008,0.0,38.0
64009,39.0,23.0
64010,0.0,38.0
64011,0.0,38.0
64012,0.0,38.0
64013,39.0,23.0
64014,0.0,38.0
64015,0.0,38.0
64016,39.0,23.0
64017,39.0,23.0
64018,39.0,23.0
64019,0.0,38.0
64020,0.0,38.0
64021,0.0,38.0
64022,0.0,38.0
64023,0.0,38.0
64024,0.0,38.0
64025,4.0,47.0
64026,0.0,0.0
64027,34.0,58.0
64028,34.0,58.0
64029,0.0,9.0
64030,0.0,9.0
64031,0.0,9.0
64032,0.0,9.0
64033,0.0,9.0
64034,0.0,9.0
64035,34.0,58.0
64036,0.0,8.0
64037,5.0,14.0
64038,16.0,20.0
64039,16.0,20.0
64040,16.0,20.0
64041,16.0,20.0
64042,16.0,20.0
64043,16.0,20.0
64044,16.0,20.0
64045,16.0,20.0
64046,16.0,20.0
64047,12.0,10.0
64048,12.0,10.0
64049,12.0,10.0
64050,0.0,0.0
64051,0.0,0.0
64052,12.0,10.0
64053,12.0,10.0
64054,19.0,11.0
64055,19.0,11.0
64056,19.0,11.0
64057,51.0,25.0
64058,15.0,6.0
64059,15.0,6.0
64060,15.0,6.0
64061,2.0,15.0
64062,6.0,0.0
64063,12.0,19.0
64064,6.0,10.0
64065,6.0,10.0
64066,6.0,10.0
64067,1.0,26.0
64068,6.0,10.0
64069,1.0,26.0
64070,6.0,10.0
64071,3.0,29.0
64072,3.0,29.0
64073,0.0,1.0
64074,3.0,14.0
64075,77.0,44.0
64076,77.0,44.0
64077,3.0,14.0
64078,3.0,14.0
64079,77.0,44.0
64080,77.0,44.0
64081,1.0,11.0
64082,8.0,2.0
64083,8.0,2.0
64084,8.0,2.0
64085,7.0,7.0
64086,1.0,8.0
64087,1.0,8.0
64088,1.0,8.0
64089,1.0,8.0
64090,1.0,8.0
64091,1.0,8.0
64092,1.0,8.0
64093,4.0,23.0
64094,4.0,23.0
64095,4.0,23.0
64096,4.0,23.0
64097,1.0,0.0
64098,1.0,0.0
64099,4.0,23.0
64100,0.0,1.0
64101,4.0,23.0
64102,4.0,23.0
64103,5.0,32.0
64104,5.0,32.0
64105,0.0,0.0
64106,0.0,0.0
64107,21.0,36.0
64108,21.0,36.0
64109,21.0,36.0
64110,21.0,36.0
64111,2.0,5.0
64112,2.0,5.0
64113,2.0,5.0
64114,6.0,11.0
64115,6.0,11.0
64116,6.0,11.0
64117,21.0,7.0
64118,12.0,8.0
64119,12.0,8.0
64120,2.0,128.0
64121,31.0,24.0
64122,31.0,24.0
64123,31.0,24.0
64124,31.0,24.0
64125,31.0,24.0
64126,31.0,24.0
64127,31.0,24.0
64128,31.0,24.0
64129,31.0,24.0
64130,0.0,0.0
64131,2.0,10.0
64132,11.0,14.0
64133,2.0,24.0
64134,2.0,24.0
64135,2.0,24.0
64136,11.0,14.0
64137,27.0,72.0
64138,27.0,72.0
64139,27.0,72.0
64140,27.0,72.0
64141,27.0,72.0
64142,27.0,72.0
64143,27.0,72.0
64144,27.0,72.0
64145,27.0,72.0
64146,27.0,72.0
64147,7.0,39.0
64148,7.0,39.0
64149,7.0,39.0
64150,7.0,39.0
64151,7.0,39.0
64152,29.0,66.0
64153,29.0,66.0
64154,2.0,6.0
64155,2.0,6.0
64156,1.0,5.0
64157,3.0,5.0
64158,38.0,22.0
64159,38.0,22.0
64160,0.0,44.0
64161,5.0,9.0
64162,6.0,1.0
64163,13.0,5.0
64164,18.0,19.0
64165,22.0,17.0
64166,22.0,17.0
64167,22.0,17.0
64168,22.0,17.0
64169,0.0,46.0
64170,0.0,46.0
64171,0.0,46.0
64172,4.0,6.0
64173,0.0,0.0
64174,0.0,0.0
64175,30.0,61.0
64176,30.0,61.0
64177,8.0,5.0
64178,13.0,14.0
64179,13.0,14.0
64180,13.0,14.0
64181,0.0,39.0
64182,15.0,21.0
64183,15.0,21.0
64184,15.0,21.0
64185,0.0,39.0
64186,12.0,11.0
64187,12.0,11.0
64188,12.0,11.0
64189,13.0,14.0
64190,0.0,1.0
64191,0.0,0.0
64192,13.0,14.0
64193,13.0,14.0
64194,0.0,0.0
64195,0.0,0.0
64196,0.0,0.0
64197,0.0,2.0
64198,0.0,2.0
64199,0.0,2.0
64200,0.0,15.0
64201,0.0,2.0
64202,0.0,2.0
64203,28.0,125.0
64204,28.0,125.0
64205,28.0,125.0
64206,28.0,125.0
64207,28.0,125.0
64208,28.0,125.0
64209,28.0,125.0
64210,28.0,125.0
64211,28.0,125.0
64212,28.0,125.0
64213,28.0,125.0
64214,28.0,125.0
64215,0.0,2.0
64216,0.0,2.0
64217,28.0,125.0
64218,28.0,125.0
64219,21.0,1.0
64220,13.0,13.0
64221,13.0,13.0
64222,13.0,13.0
64223,13.0,13.0
64224,5.0,8.0
64225,5.0,8.0
64226,0.0,0.0
64227,0.0,1.0
64228,1.0,3.0
64229,1.0,3.0
64230,2.0,8.0
64231,0.0,1.0
64232,0.0,1.0
64233,16.0,18.0
64234,0.0,2.0
64235,16.0,18.0
64236,16.0,18.0
64237,16.0,18.0
64238,16.0,18.0
64239,16.0,18.0
64240,16.0,18.0
64241,16.0,18.0
64242,0.0,3.0
64243,17.0,22.0
64244,17.0,22.0
64245,24.0,69.0
64246,24.0,69.0
64247,3.0,2.0
64248,24.0,69.0
64249,24.0,69.0
64250,24.0,69.0
64251,0.0,0.0
64252,0.0,0.0
64253,0.0,0.0
64254,0.0,0.0
64255,0.0,5.0
64256,0.0,0.0
64257,9.0,21.0
64258,9.0,21.0
64259,9.0,21.0
64260,9.0,21.0
64261,9.0,21.0
64262,9.0,21.0
64263,20.0,5.0
64264,22.0,75.0
64265,40.0,39.0
64266,40.0,39.0
64267,0.0,2.0
64268,0.0,2.0
64269,0.0,1.0
64270,0.0,1.0
64271,0.0,1.0
64272,19.0,10.0
64273,0.0,1.0
64274,9.0,17.0
64275,5.0,6.0
64276,32.0,99.0
64277,17.0,20.0
64278,17.0,20.0
64279,17.0,20.0
64280,36.0,37.0
64281,36.0,37.0
64282,36.0,37.0
64283,36.0,37.0
64284,17.0,12.0
64285,17.0,12.0
64286,14.0,26.0
64287,14.0,26.0
64288,14.0,26.0
64289,14.0,26.0
64290,4.0,22.0
64291,0.0,3.0
64292,0.0,3.0
64293,4.0,22.0
64294,4.0,22.0
64295,0.0,0.0
64296,7.0,11.0
64297,7.0,11.0
64298,7.0,11.0
64299,7.0,11.0
64300,3.0,0.0
64301,20.0,16.0
64302,21.0,27.0
64303,24.0,83.0
64304,24.0,83.0
64305,21.0,27.0
64306,24.0,83.0
64307,24.0,83.0
64308,24.0,83.0
64309,24.0,83.0
64310,21.0,27.0
64311,24.0,83.0
64312,21.0,27.0
64313,27.0,68.0
64314,27.0,68.0
64315,27.0,68.0
64316,27.0,68.0
64317,27.0,68.0
64318,0.0,4.0
64319,0.0,4.0
64320,6.0,15.0
64321,6.0,15.0
64322,0.0,0.0
64323,6.0,15.0
64324,6.0,15.0
64325,14.0,46.0
64326,14.0,46.0
64327,11.0,10.0
64328,11.0,10.0
64329,12.0,4.0
64330,40.0,46.0
64331,40.0,46.0
64332,40.0,46.0
64333,8.0,7.0
64334,8.0,7.0
64335,8.0,7.0
64336,8.0,7.0
64337,28.0,107.0
64338,1.0,49.0
64339,1.0,49.0
64340,28.0,107.0
64341,28.0,107.0
64342,1.0,49.0
64343,28.0,107.0
64344,31.0,27.0
64345,31.0,27.0
64346,31.0,27.0
64347,3.0,81.0
64348,31.0,27.0
64349,0.0,4.0
64350,0.0,0.0
64351,7.0,6.0
64352,7.0,6.0
64353,7.0,6.0
64354,7.0,6.0
64355,7.0,6.0
64356,7.0,6.0
64357,7.0,3.0
64358,7.0,3.0
64359,7.0,3.0
64360,7.0,3.0
64361,7.0,3.0
64362,7.0,3.0
64363,33.0,56.0
64364,0.0,0.0
64365,0.0,0.0
64366,3.0,1.0
64367,2.0,8.0
64368,31.0,66.0
64369,31.0,66.0
64370,31.0,66.0
64371,31.0,66.0
64372,31.0,66.0
64373,31.0,66.0
64374,7.0,5.0
64375,7.0,5.0
64376,7.0,5.0
64377,1.0,6.0
64378,0.0,2.0
64379,1.0,6.0
64380,0.0,2.0
64381,2.0,0.0
64382,2.0,0.0
64383,3.0,20.0
64384,0.0,3.0
64385,3.0,20.0
64386,5.0,3.0
64387,5.0,3.0
64388,2.0,7.0
64389,21.0,2.0
64390,21.0,2.0
64391,20.0,18.0
64392,20.0,18.0
64393,20.0,18.0
64394,20.0,18.0
64395,9.0,14.0
64396,9.0,14.0
64397,0.0,8.0
64398,0.0,8.0
64399,15.0,36.0
64400,10.0,7.0
64401,10.0,7.0
64402,10.0,7.0
64403,0.0,0.0
64404,3.0,11.0
64405,3.0,11.0
64406,42.0,22.0
64407,0.0,0.0
64408,0.0,0.0
64409,0.0,3.0
64410,0.0,3.0
64411,42.0,22.0
64412,11.0,22.0
64413,0.0,1.0
64414,3.0,32.0
64415,3.0,32.0
64416,9.0,2.0
64417,3.0,32.0
64418,33.0,28.0
64419,33.0,28.0
64420,33.0,28.0
64421,33.0,28.0
64422,2.0,26.0
64423,2.0,26.0
64424,2.0,26.0
64425,2.0,26.0
64426,1.0,3.0
64427,0.0,2.0
64428,0.0,2.0
64429,15.0,33.0
64430,15.0,33.0
64431,0.0,2.0
64432,0.0,2.0
64433,39.0,54.0
64434,39.0,54.0
64435,39.0,54.0
64436,39.0,54.0
64437,39.0,54.0
64438,39.0,54.0
64439,39.0,54.0
64440,17.0,16.0
64441,43.0,29.0
64442,43.0,29.0
64443,9.0,47.0
64444,9.0,47.0
64445,9.0,47.0
64446,9.0,47.0
64447,9.0,47.0
64448,9.0,47.0
64449,9.0,47.0
64450,3.0,20.0
64451,3.0,20.0
64452,3.0,5.0
64453,45.0,57.0
64454,45.0,57.0
64455,45.0,57.0
64456,45.0,57.0
64457,45.0,57.0
64458,45.0,57.0
64459,45.0,57.0
64460,45.0,57.0
64461,45.0,57.0
64462,45.0,57.0
64463,45.0,57.0
64464,45.0,57.0
64465,14.0,39.0
64466,14.0,39.0
64467,14.0,39.0
64468,14.0,39.0
64469,14.0,39.0
64470,14.0,39.0
64471,14.0,39.0
64472,14.0,39.0
64473,14.0,39.0
64474,14.0,39.0
64475,14.0,39.0
64476,14.0,39.0
64477,14.0,39.0
64478,14.0,39.0
64479,14.0,39.0
64480,14.0,39.0
64481,14.0,39.0
64482,14.0,39.0
64483,14.0,39.0
64484,14.0,39.0
64485,14.0,39.0
64486,1.0,7.0
64487,15.0,9.0
64488,15.0,9.0
64489,7.0,51.0
64490,0.0,1.0
64491,2.0,4.0
64492,2.0,4.0
64493,2.0,4.0
64494,0.0,4.0
64495,0.0,4.0
64496,0.0,4.0
64497,0.0,0.0
64498,6.0,31.0
64499,6.0,31.0
64500,13.0,29.0
64501,13.0,29.0
64502,13.0,29.0
64503,13.0,29.0
64504,13.0,29.0
64505,13.0,29.0
64506,13.0,29.0
64507,13.0,29.0
64508,13.0,29.0
64509,12.0,55.0
64510,12.0,55.0
64511,12.0,55.0
64512,12.0,55.0
64513,12.0,55.0
64514,0.0,12.0
64515,7.0,11.0
64516,7.0,11.0
64517,0.0,12.0
64518,0.0,12.0
64519,0.0,12.0
64520,25.0,7.0
64521,25.0,7.0
64522,11.0,26.0
64523,25.0,7.0
64524,25.0,7.0
64525,11.0,26.0
64526,25.0,7.0
64527,6.0,10.0
64528,6.0,10.0
64529,0.0,9.0
64530,0.0,9.0
64531,0.0,9.0
64532,0.0,9.0
64533,0.0,9.0
64534,0.0,9.0
64535,0.0,9.0
64536,4.0,18.0
64537,3.0,9.0
64538,41.0,67.0
64539,41.0,67.0
64540,41.0,67.0
64541,41.0,67.0
64542,41.0,67.0
64543,41.0,67.0
64544,8.0,38.0
64545,8.0,38.0
64546,8.0,38.0
64547,8.0,38.0
64548,8.0,38.0
64549,19.0,103.0
64550,19.0,103.0
64551,19.0,103.0
64552,19.0,103.0
64553,19.0,103.0
64554,19.0,103.0
64555,19.0,103.0
64556,19.0,103.0
64557,19.0,103.0
64558,19.0,103.0
64559,4.0,1.0
64560,4.0,1.0
64561,4.0,1.0
64562,56.0,35.0
64563,56.0,35.0
64564,56.0,35.0
64565,56.0,35.0
64566,0.0,1.0
64567,0.0,1.0
64568,3.0,4.0
64569,9.0,35.0
64570,9.0,35.0
64571,9.0,35.0
64572,9.0,35.0
64573,9.0,35.0
64574,9.0,35.0
64575,9.0,35.0
64576,9.0,35.0
64577,9.0,35.0
64578,9.0,35.0
64579,9.0,35.0
64580,3.0,3.0
64581,3.0,3.0
64582,27.0,12.0
64583,20.0,0.0
64584,0.0,39.0
64585,40.0,41.0
64586,40.0,41.0
64587,40.0,41.0
64588,0.0,39.0
64589,40.0,41.0
64590,0.0,39.0
64591,0.0,39.0
64592,40.0,41.0
64593,23.0,41.0
64594,23.0,41.0
64595,23.0,41.0
64596,23.0,41.0
64597,20.0,39.0
64598,20.0,39.0
64599,20.0,39.0
64600,20.0,39.0
64601,7.0,2.0
64602,5.0,5.0
64603,14.0,41.0
64604,0.0,2.0
64605,0.0,2.0
64606,0.0,0.0
64607,0.0,0.0
64608,0.0,0.0
64609,0.0,0.0
64610,19.0,44.0
64611,19.0,44.0
64612,5.0,20.0
64613,5.0,20.0
64614,10.0,12.0
64615,10.0,12.0
64616,10.0,12.0
64617,10.0,12.0
64618,0.0,0.0
64619,3.0,2.0
64620,45.0,113.0
64621,45.0,113.0
64622,45.0,113.0
64623,19.0,17.0
64624,19.0,17.0
64625,19.0,17.0
64626,19.0,17.0
64627,19.0,17.0
64628,7.0,5.0
64629,10.0,28.0
64630,10.0,28.0
64631,10.0,28.0
64632,10.0,28.0
64633,10.0,28.0
64634,4.0,63.0
64635,14.0,9.0
64636,4.0,63.0
64637,4.0,63.0
64638,38.0,145.0
64639,38.0,145.0
64640,38.0,145.0
64641,38.0,145.0
64642,38.0,145.0
64643,38.0,145.0
64644,38.0,145.0
64645,38.0,145.0
64646,38.0,145.0
64647,38.0,145.0
64648,38.0,145.0
64649,38.0,145.0
64650,7.0,11.0
64651,7.0,11.0
64652,5.0,53.0
64653,5.0,53.0
64654,5.0,53.0
64655,5.0,53.0
64656,5.0,53.0
64657,0.0,1.0
64658,5.0,53.0
64659,3.0,6.0
64660,14.0,11.0
64661,14.0,11.0
64662,14.0,11.0
64663,14.0,11.0
64664,14.0,11.0
64665,0.0,50.0
64666,0.0,50.0
64667,14.0,12.0
64668,14.0,12.0
64669,0.0,1.0
64670,21.0,43.0
64671,21.0,43.0
64672,21.0,43.0
64673,21.0,43.0
64674,21.0,43.0
64675,21.0,43.0
64676,21.0,43.0
64677,21.0,43.0
64678,21.0,43.0
64679,21.0,43.0
64680,21.0,43.0
64681,21.0,43.0
64682,21.0,43.0
64683,21.0,43.0
64684,0.0,0.0
64685,0.0,0.0
64686,0.0,0.0
64687,0.0,0.0
64688,0.0,0.0
64689,0.0,0.0
64690,0.0,0.0
64691,0.0,0.0
64692,19.0,23.0
64693,19.0,23.0
64694,19.0,23.0
64695,19.0,23.0
64696,19.0,23.0
64697,19.0,23.0
64698,4.0,24.0
64699,4.0,24.0
64700,4.0,24.0
64701,83.0,68.0
64702,83.0,68.0
64703,83.0,68.0
64704,13.0,10.0
64705,13.0,10.0
64706,13.0,10.0
64707,13.0,10.0
64708,5.0,21.0
64709,0.0,0.0
64710,0.0,0.0
64711,0.0,0.0
64712,0.0,0.0
64713,22.0,25.0
64714,22.0,25.0
64715,22.0,25.0
64716,22.0,25.0
64717,22.0,25.0
64718,22.0,25.0
64719,22.0,25.0
64720,22.0,25.0
64721,22.0,25.0
64722,4.0,19.0
64723,31.0,28.0
64724,31.0,28.0
64725,31.0,28.0
64726,31.0,28.0
64727,31.0,28.0
64728,31.0,28.0
64729,31.0,28.0
64730,31.0,28.0
64731,31.0,28.0
64732,31.0,28.0
64733,7.0,25.0
64734,1.0,0.0
64735,1.0,0.0
64736,0.0,6.0
64737,8.0,7.0
64738,8.0,7.0
64739,0.0,48.0
64740,33.0,60.0
64741,33.0,60.0
64742,33.0,60.0
64743,33.0,60.0
64744,0.0,0.0
64745,33.0,60.0
64746,33.0,60.0
64747,7.0,13.0
64748,7.0,13.0
64749,7.0,13.0
64750,7.0,13.0
64751,14.0,1.0
64752,0.0,0.0
64753,14.0,1.0
64754,14.0,1.0
64755,14.0,1.0
64756,14.0,1.0
64757,14.0,1.0
64758,14.0,1.0
64759,14.0,1.0
64760,14.0,1.0
64761,3.0,5.0
64762,44.0,65.0
64763,44.0,65.0
64764,44.0,65.0
64765,7.0,6.0
64766,0.0,4.0
64767,0.0,4.0
64768,16.0,12.0
64769,16.0,12.0
64770,16.0,12.0
64771,16.0,12.0
64772,16.0,12.0
64773,0.0,4.0
64774,0.0,4.0
64775,0.0,3.0
64776,4.0,16.0
64777,4.0,16.0
64778,4.0,16.0
64779,4.0,159.0
64780,39.0,18.0
64781,39.0,18.0
64782,4.0,159.0
64783,39.0,18.0
64784,4.0,159.0
64785,39.0,18.0
64786,4.0,159.0
64787,39.0,18.0
64788,4.0,16.0
64789,4.0,16.0
64790,39.0,18.0
64791,13.0,7.0
64792,13.0,7.0
64793,0.0,2.0
64794,5.0,6.0
64795,5.0,6.0
64796,6.0,12.0
64797,6.0,12.0
64798,6.0,12.0
64799,6.0,12.0
64800,3.0,3.0
64801,3.0,3.0
64802,24.0,13.0
64803,24.0,13.0
64804,24.0,13.0
64805,24.0,13.0
64806,24.0,13.0
64807,24.0,13.0
64808,27.0,17.0
64809,27.0,17.0
64810,27.0,17.0
64811,27.0,17.0
64812,27.0,17.0
64813,27.0,17.0
64814,0.0,2.0
64815,27.0,17.0
64816,27.0,17.0
64817,1.0,11.0
64818,33.0,20.0
64819,23.0,13.0
64820,23.0,13.0
64821,23.0,13.0
64822,23.0,13.0
64823,23.0,13.0
64824,0.0,0.0
64825,0.0,0.0
64826,0.0,0.0
64827,0.0,0.0
64828,8.0,16.0
64829,8.0,16.0
64830,8.0,16.0
64831,0.0,0.0
64832,4.0,3.0
64833,24.0,9.0
64834,24.0,9.0
64835,24.0,9.0
64836,1.0,4.0
64837,1.0,4.0
64838,27.0,48.0
64839,27.0,48.0
64840,27.0,48.0
64841,27.0,48.0
64842,27.0,48.0
64843,27.0,48.0
64844,27.0,48.0
64845,27.0,48.0
64846,27.0,48.0
64847,30.0,82.0
64848,30.0,82.0
64849,30.0,82.0
64850,30.0,82.0
64851,30.0,82.0
64852,30.0,82.0
64853,30.0,82.0
64854,30.0,82.0
64855,30.0,82.0
64856,30.0,82.0
64857,30.0,82.0
64858,30.0,82.0
64859,30.0,82.0
64860,30.0,82.0
64861,30.0,82.0
64862,0.0,14.0
64863,18.0,22.0
64864,19.0,25.0
64865,19.0,25.0
64866,19.0,25.0
64867,1.0,3.0
64868,1.0,3.0
64869,1.0,3.0
64870,41.0,26.0
64871,41.0,26.0
64872,1.0,0.0
64873,5.0,6.0
64874,5.0,6.0
64875,5.0,6.0
64876,37.0,20.0
64877,37.0,20.0
64878,16.0,9.0
64879,0.0,3.0
64880,25.0,129.0
64881,25.0,129.0
64882,25.0,129.0
64883,25.0,129.0
64884,25.0,129.0
64885,25.0,129.0
64886,25.0,129.0
64887,25.0,129.0
64888,25.0,129.0
64889,7.0,23.0
64890,25.0,23.0
64891,25.0,23.0
64892,25.0,23.0
64893,25.0,23.0
64894,6.0,24.0
64895,35.0,19.0
64896,35.0,19.0
64897,39.0,83.0
64898,39.0,83.0
64899,39.0,83.0
64900,8.0,40.0
64901,8.0,40.0
64902,39.0,83.0
64903,39.0,83.0
64904,39.0,83.0
64905,39.0,83.0
64906,39.0,83.0
64907,39.0,83.0
64908,39.0,83.0
64909,39.0,83.0
64910,39.0,83.0
64911,37.0,42.0
64912,2.0,7.0
64913,24.0,217.0
64914,24.0,217.0
64915,24.0,217.0
64916,24.0,217.0
64917,24.0,217.0
64918,24.0,217.0
64919,24.0,217.0
64920,24.0,217.0
64921,24.0,217.0
64922,24.0,217.0
64923,24.0,217.0
64924,24.0,217.0
64925,24.0,217.0
64926,24.0,217.0
64927,18.0,78.0
64928,18.0,78.0
64929,18.0,78.0
64930,18.0,78.0
64931,18.0,78.0
64932,18.0,78.0
64933,18.0,78.0
64934,18.0,78.0
64935,18.0,78.0
64936,18.0,78.0
64937,5.0,6.0
64938,5.0,27.0
64939,5.0,27.0
64940,5.0,27.0
64941,5.0,27.0
64942,5.0,27.0
64943,5.0,27.0
64944,5.0,27.0
64945,5.0,27.0
64946,5.0,27.0
64947,5.0,27.0
64948,0.0,0.0
64949,1.0,1.0
64950,6.0,18.0
64951,6.0,18.0
64952,5.0,4.0
64953,5.0,4.0
64954,5.0,4.0
64955,10.0,3.0
64956,6.0,18.0
64957,6.0,18.0
64958,40.0,77.0
64959,40.0,77.0
64960,40.0,77.0
64961,0.0,11.0
64962,0.0,11.0
64963,64.0,64.0
64964,64.0,64.0
64965,64.0,64.0
64966,64.0,64.0
64967,64.0,64.0
64968,1.0,6.0
64969,1.0,6.0
64970,31.0,49.0
64971,31.0,49.0
64972,31.0,49.0
64973,31.0,49.0
64974,12.0,7.0
64975,12.0,7.0
64976,31.0,49.0
64977,31.0,49.0
64978,0.0,11.0
64979,12.0,7.0
64980,31.0,49.0
64981,10.0,2.0
64982,2.0,15.0
64983,3.0,34.0
64984,1.0,1.0
64985,0.0,71.0
64986,8.0,9.0
64987,0.0,71.0
64988,0.0,71.0
64989,0.0,71.0
64990,1.0,3.0
64991,14.0,6.0
64992,14.0,6.0
64993,16.0,101.0
64994,16.0,101.0
64995,16.0,101.0
64996,16.0,101.0
64997,0.0,0.0
64998,0.0,0.0
64999,8.0,11.0
65000,1.0,56.0
65001,23.0,69.0
65002,23.0,69.0
65003,1.0,56.0
65004,1.0,56.0
65005,23.0,69.0
65006,20.0,64.0
65007,1.0,56.0
65008,23.0,69.0
65009,23.0,69.0
65010,1.0,56.0
65011,1.0,56.0
65012,23.0,69.0
65013,23.0,69.0
65014,20.0,64.0
65015,23.0,69.0
65016,23.0,69.0
65017,1.0,56.0
65018,23.0,69.0
65019,23.0,69.0
65020,2.0,68.0
65021,2.0,68.0
65022,2.0,68.0
65023,4.0,16.0
65024,4.0,16.0
65025,19.0,10.0
65026,3.0,7.0
65027,3.0,7.0
65028,3.0,7.0
65029,17.0,23.0
65030,17.0,23.0
65031,17.0,23.0
65032,0.0,0.0
65033,0.0,0.0
65034,22.0,25.0
65035,22.0,25.0
65036,22.0,25.0
65037,13.0,19.0
65038,13.0,19.0
65039,13.0,19.0
65040,13.0,19.0
65041,6.0,14.0
65042,6.0,14.0
65043,0.0,6.0
65044,0.0,6.0
65045,5.0,5.0
65046,15.0,20.0
65047,15.0,20.0
65048,20.0,48.0
65049,21.0,60.0
65050,21.0,60.0
65051,2.0,0.0
65052,25.0,33.0
65053,25.0,33.0
65054,25.0,33.0
65055,25.0,33.0
65056,25.0,33.0
65057,25.0,33.0
65058,25.0,33.0
65059,0.0,4.0
65060,0.0,4.0
65061,8.0,17.0
65062,0.0,4.0
65063,0.0,4.0
65064,0.0,4.0
65065,23.0,17.0
65066,23.0,17.0
65067,0.0,0.0
65068,3.0,2.0
65069,3.0,2.0
65070,0.0,1.0
65071,0.0,1.0
65072,13.0,20.0
65073,13.0,20.0
65074,13.0,20.0
65075,13.0,20.0
65076,20.0,47.0
65077,0.0,0.0
65078,20.0,47.0
65079,3.0,82.0
65080,3.0,82.0
65081,17.0,1.0
65082,3.0,82.0
65083,3.0,82.0
65084,17.0,1.0
65085,17.0,1.0
65086,3.0,82.0
65087,17.0,1.0
65088,10.0,19.0
65089,17.0,1.0
65090,10.0,19.0
65091,17.0,1.0
65092,6.0,3.0
65093,1.0,8.0
65094,1.0,8.0
65095,0.0,0.0
65096,1.0,8.0
